TxnID,TxnDate,Store,SKU,Category,Brand,UnitsSold,OnHandStock,UnitCost,UnitPrice,Revenue,DaysOfCover,LowStockFlag,
904736,2024-10-12,Store-04,SKU-00921,Home,Nova,3,21,15.94,23.66,70.98,7.00,0,
904737,2024-09-12,Store-17,SKU-00223,Home,FreshCo,4,35,134.80,222.93,891.72,8.75,0,
904738,2024-09-17,Store-20,SKU-00518,Personal Care,Aster,1,47,17.04,29.61,29.61,47.00,0,
904739,2024-11-01,Store-02,SKU-00607,Beverages,FreshCo,2,149,79.02,113.93,227.86,74.50,0,
904740,2024-11-16,Store-22,SKU-00381,Grocery,FreshCo,5,172,194.77,260.34,1301.70,34.40,0,
904741,2024-07-25,Store-13,SKU-00272,Grocery,Urban,2,161,133.33,179.45,358.90,80.50,0,
904742,2024-07-08,Store-15,SKU-01423,Home,Nova,4,222,101.71,157.62,630.48,55.50,0,
904743,2024-12-31,Store-08,SKU-01430,Snacks,Aster,3,130,218.73,343.74,1031.22,43.33,0,
904744,2024-08-19,Store-06,SKU-00146,Personal Care,Peak,2,66,26.42,44.23,88.46,33.00,0,
904745,2024-07-12,Store-09,SKU-00434,Personal Care,Urban,2,21,114.56,203.71,407.42,10.50,0,
904746,2024-08-10,Store-22,SKU-00840,Home,BlueBay,2,135,104.23,153.73,307.46,67.50,0,
904747,2024-07-09,Store-11,SKU-00229,Home,Nova,4,161,208.73,315.35,1261.40,40.25,0,
904748,2024-09-20,Store-23,SKU-00743,Snacks,Urban,3,104,110.02,172.09,516.27,34.67,0,
904749,2024-11-29,Store-12,SKU-01585,Snacks,Peak,4,6,20.46,31.25,125.00,1.50,1,
904750,2024-09-10,Store-21,SKU-00454,Beverages,BlueBay,7,44,91.01,135.28,946.96,6.29,1,
904751,2024-09-30,Store-24,SKU-00363,Home,Aster,2,189,14.46,22.39,44.78,94.50,0,
904752,2024-11-09,Store-02,SKU-01275,Personal Care,Urban,2,84,39.57,71.43,142.86,42.00,0,
904753,2024-10-12,Store-02,SKU-00394,Beverages,FreshCo,2,224,157.81,228.91,457.82,112.00,0,
904754,2024-12-09,Store-11,SKU-01319,Home,Nova,5,162,55.05,87.45,437.25,32.40,0,
904755,2024-12-10,Store-08,SKU-00570,Personal Care,Nova,1,203,129.34,236.46,236.46,203.00,0,
904756,2024-07-03,Store-06,SKU-01735,Grocery,Aster,2,93,77.41,103.64,207.28,46.50,0,
904757,2024-11-25,Store-18,SKU-00682,Grocery,BlueBay,3,179,111.77,157.72,473.16,59.67,0,
904758,2024-10-03,Store-22,SKU-01325,Grocery,Aster,1,28,71.87,91.32,91.32,28.00,0,
904759,2024-12-30,Store-11,SKU-00739,Beverages,Nova,4,40,105.17,159.37,637.48,10.00,0,
904760,2024-10-07,Store-24,SKU-01052,Grocery,Peak,4,17,13.40,18.03,72.12,4.25,1,
904761,2024-12-29,Store-06,SKU-00601,Snacks,Urban,3,126,20.54,33.35,100.05,42.00,0,
904762,2024-11-22,Store-09,SKU-00604,Home,BlueBay,2,146,92.14,145.19,290.38,73.00,0,
904763,2024-08-22,Store-22,SKU-01097,Grocery,Nova,4,111,182.40,232.64,930.56,27.75,0,
904764,2024-10-17,Store-14,SKU-01797,Snacks,Aster,3,196,105.99,168.73,506.19,65.33,0,
904765,2024-12-30,Store-19,SKU-00313,Personal Care,Nova,3,107,90.39,161.07,483.21,35.67,0,
904766,2024-12-08,Store-25,SKU-01104,Home,FreshCo,4,79,31.04,51.91,207.64,19.75,0,
904767,2024-07-22,Store-21,SKU-01053,Home,FreshCo,2,175,117.23,183.06,366.12,87.50,0,
904768,2024-11-14,Store-06,SKU-00747,Home,Nova,2,194,31.28,50.47,100.94,97.00,0,
904769,2024-09-11,Store-20,SKU-01335,Beverages,BlueBay,5,130,192.07,279.38,1396.90,26.00,0,
904770,2024-07-02,Store-19,SKU-00663,Personal Care,BlueBay,4,53,79.84,140.65,562.60,13.25,0,
904771,2024-09-22,Store-10,SKU-00057,Personal Care,Urban,4,256,30.11,54.28,217.12,64.00,0,
904772,2024-08-20,Store-14,SKU-01682,Personal Care,FreshCo,1,48,132.04,224.18,224.18,48.00,0,
904773,2024-12-02,Store-05,SKU-01434,Grocery,Peak,3,187,180.87,239.11,717.33,62.33,0,
904774,2024-09-09,Store-12,SKU-00495,Snacks,Peak,6,175,16.25,25.42,152.52,29.17,0,
904775,2024-12-03,Store-19,SKU-01157,Snacks,Aster,1,138,77.88,131.23,131.23,138.00,0,
904776,2024-07-01,Store-02,SKU-01000,Snacks,Aster,3,118,45.85,72.36,217.08,39.33,0,
904777,2024-09-04,Store-15,SKU-00147,Personal Care,Nova,3,113,137.60,230.93,692.79,37.67,0,
904778,2024-08-21,Store-06,SKU-00229,Snacks,FreshCo,2,88,93.63,153.81,307.62,44.00,0,
904779,2024-08-19,Store-08,SKU-01732,Beverages,Peak,5,53,142.41,194.55,972.75,10.60,0,
904780,2024-07-15,Store-14,SKU-01620,Beverages,FreshCo,2,1,145.44,221.45,442.90,0.50,1,
904781,2024-08-10,Store-03,SKU-01586,Beverages,Nova,5,54,158.07,222.44,1112.20,10.80,0,
904782,2024-10-20,Store-06,SKU-00854,Beverages,BlueBay,2,171,25.78,37.36,74.72,85.50,0,
904783,2024-08-31,Store-11,SKU-00332,Beverages,FreshCo,2,218,158.56,232.55,465.10,109.00,0,
904784,2024-09-25,Store-09,SKU-01473,Grocery,Urban,4,258,184.43,249.91,999.64,64.50,0,
904785,2024-09-17,Store-17,SKU-00776,Home,FreshCo,3,206,14.24,23.83,71.49,68.67,0,
904786,2024-12-11,Store-19,SKU-01468,Snacks,Aster,1,48,68.18,113.21,113.21,48.00,0,
904787,2024-12-16,Store-02,SKU-00442,Grocery,BlueBay,3,26,108.14,150.49,451.47,8.67,0,
904788,2024-10-09,Store-08,SKU-01001,Grocery,Nova,3,208,62.98,89.19,267.57,69.33,0,
904789,2024-09-08,Store-25,SKU-00411,Home,Peak,3,144,199.75,298.56,895.68,48.00,0,
904790,2024-07-24,Store-10,SKU-00213,Home,Urban,3,84,73.82,115.99,347.97,28.00,0,
904792,2024-07-14,Store-03,SKU-01526,Personal Care,Peak,4,164,28.45,50.00,200.00,41.00,0,
904793,2024-09-02,Store-10,SKU-00545,Snacks,Aster,2,171,196.11,338.44,676.88,85.50,0,
904794,2024-09-02,Store-24,SKU-01126,Grocery,BlueBay,4,43,165.47,230.79,923.16,10.75,0,
904795,2024-09-06,Store-23,SKU-01505,Grocery,Urban,3,76,13.16,17.25,51.75,25.33,0,
904796,2024-08-05,Store-02,SKU-00686,Personal Care,Aster,3,248,106.36,195.41,586.23,82.67,0,
904797,2024-11-26,Store-07,SKU-00421,Home,Aster,3,111,43.46,65.42,196.26,37.00,0,
904798,2024-07-27,Store-01,SKU-01773,Snacks,FreshCo,4,100,91.15,144.79,579.16,25.00,0,
904799,2024-11-03,Store-24,SKU-00889,Beverages,Urban,5,31,25.20,36.80,184.00,6.20,1,
904800,2024-07-27,Store-12,SKU-01477,Personal Care,BlueBay,1,37,62.31,113.25,113.25,37.00,0,
904801,2024-07-16,Store-05,SKU-00639,Grocery,Urban,7,168,105.61,142.87,1000.09,24.00,0,
904802,2024-12-17,Store-09,SKU-00734,Snacks,Peak,4,111,12.44,20.49,81.96,27.75,0,
904803,2024-08-10,Store-12,SKU-01731,Personal Care,Aster,2,233,138.16,252.25,504.50,116.50,0,
904804,2024-12-02,Store-11,SKU-00412,Personal Care,Nova,4,172,97.97,175.19,700.76,43.00,0,
904805,2024-10-18,Store-12,SKU-01727,Beverages,Urban,3,40,139.42,195.72,587.16,13.33,0,
904806,2024-07-17,Store-03,SKU-01118,Snacks,Nova,2,216,107.50,178.62,357.24,108.00,0,
904807,2024-12-24,Store-12,SKU-00484,Grocery,Urban,4,55,194.97,270.46,1081.84,13.75,0,
904808,2024-08-22,Store-23,SKU-00771,Grocery,BlueBay,4,223,55.16,78.63,314.52,55.75,0,
904809,2024-12-09,Store-24,SKU-00820,Grocery,Peak,3,58,123.92,155.92,467.76,19.33,0,
904810,2024-08-06,Store-01,SKU-00044,Beverages,Nova,5,37,128.66,181.79,908.95,7.40,0,
904811,2024-12-08,Store-06,SKU-01340,Grocery,Urban,7,248,81.85,111.53,780.71,35.43,0,
904812,2024-07-03,Store-11,SKU-00058,Personal Care,Aster,2,36,215.72,364.92,729.84,18.00,0,
904813,2024-10-12,Store-02,SKU-00607,Beverages,Peak,3,57,41.44,56.49,169.47,19.00,0,
904814,2024-11-24,Store-08,SKU-01166,Beverages,Aster,3,147,181.47,273.74,821.22,49.00,0,
904815,2024-12-21,Store-22,SKU-00390,Home,Nova,6,88,8.94,14.00,84.00,14.67,0,
904816,2024-12-17,Store-11,SKU-00787,Beverages,Peak,4,100,56.36,84.64,338.56,25.00,0,
904817,2024-12-02,Store-12,SKU-01470,Snacks,Aster,1,147,191.40,320.69,320.69,147.00,0,
904818,2024-12-13,Store-19,SKU-01029,Grocery,FreshCo,2,237,165.93,211.01,422.02,118.50,0,
904819,2024-08-12,Store-20,SKU-01783,Beverages,Nova,4,237,85.17,119.15,476.60,59.25,0,
904821,2024-08-31,Store-09,SKU-00435,Grocery,FreshCo,4,25,123.32,158.43,633.72,6.25,1,
904822,2024-09-17,Store-11,SKU-00123,Home,Urban,3,76,54.26,84.07,252.21,25.33,0,
904823,2024-09-20,Store-18,SKU-01014,Snacks,FreshCo,3,122,14.90,24.11,72.33,40.67,0,
904824,2024-10-18,Store-09,SKU-00626,Personal Care,FreshCo,2,131,183.71,337.84,675.68,65.50,0,
904825,2024-08-04,Store-15,SKU-00952,Grocery,FreshCo,2,257,164.68,217.02,434.04,128.50,0,
904826,2024-11-12,Store-22,SKU-00759,Snacks,Nova,2,77,113.40,190.45,380.90,38.50,0,
904827,2024-08-06,Store-18,SKU-00876,Beverages,Peak,8,176,212.78,287.23,2297.84,22.00,0,
904828,2024-09-04,Store-08,SKU-00018,Personal Care,FreshCo,3,102,92.68,156.79,470.37,34.00,0,
904829,2024-10-11,Store-04,SKU-01509,Beverages,Nova,4,252,38.06,56.62,226.48,63.00,0,
904830,2024-11-28,Store-13,SKU-00685,Grocery,Urban,5,177,137.10,178.02,890.10,35.40,0,
904831,2024-11-19,Store-15,SKU-00511,Home,Nova,2,150,156.42,253.60,507.20,75.00,0,
904832,2024-11-05,Store-08,SKU-01764,Grocery,Peak,5,64,84.05,118.74,593.70,12.80,0,
904833,2024-08-03,Store-16,SKU-01247,Home,FreshCo,1,100,84.26,138.50,138.50,100.00,0,
904834,2024-10-19,Store-11,SKU-00722,Snacks,FreshCo,4,69,57.99,89.46,357.84,17.25,0,
904835,2024-07-20,Store-23,SKU-00244,Home,BlueBay,2,144,93.53,153.40,306.80,72.00,0,
904836,2024-09-17,Store-23,SKU-00009,Home,BlueBay,3,87,104.46,163.24,489.72,29.00,0,
904837,2024-09-24,Store-13,SKU-01370,Beverages,Aster,1,197,209.63,314.03,314.03,197.00,0,
904838,2024-07-09,Store-07,SKU-00898,Snacks,Aster,3,79,211.65,335.84,1007.52,26.33,0,
904839,2024-08-28,Store-18,SKU-00122,Grocery,Nova,2,174,196.29,263.79,527.58,87.00,0,
904840,2024-12-24,Store-08,SKU-00480,Snacks,FreshCo,2,129,34.58,58.40,116.80,64.50,0,
904841,2024-12-24,Store-02,SKU-01322,Home,Urban,1,27,162.76,246.99,246.99,27.00,0,
904842,2024-09-12,Store-03,SKU-01389,Grocery,Urban,4,0,18.76,26.33,105.32,0.00,1,
904843,2024-07-10,Store-10,SKU-01350,Personal Care,Nova,3,107,178.50,329.79,989.37,35.67,0,
904844,2024-08-08,Store-07,SKU-00852,Grocery,BlueBay,5,54,142.91,197.25,986.25,10.80,0,
904845,2024-09-20,Store-23,SKU-00840,Snacks,FreshCo,3,234,216.20,366.57,1099.71,78.00,0,
904846,2024-12-23,Store-07,SKU-01133,Snacks,Peak,3,44,144.97,231.38,694.14,14.67,0,
904847,2024-07-31,Store-04,SKU-00836,Beverages,Aster,9,144,194.17,291.23,2621.07,16.00,0,
904848,2024-11-23,Store-21,SKU-00857,Home,Peak,3,54,106.24,166.70,500.10,18.00,0,
904849,2024-07-24,Store-23,SKU-00543,Grocery,BlueBay,2,104,185.52,251.74,503.48,52.00,0,
904850,2024-12-28,Store-08,SKU-01146,Beverages,Urban,1,247,93.54,141.38,141.38,247.00,0,
904851,2024-09-18,Store-19,SKU-00275,Grocery,Peak,3,171,130.02,169.35,508.05,57.00,0,
904852,2024-11-25,Store-22,SKU-00071,Home,Aster,1,196,144.78,222.92,222.92,196.00,0,
904853,2024-09-10,Store-12,SKU-01199,Grocery,Nova,2,115,50.44,68.42,136.84,57.50,0,
904854,2024-11-02,Store-25,SKU-01317,Home,Aster,3,6,101.63,160.75,482.25,2.00,1,
904855,2024-08-11,Store-10,SKU-00862,Grocery,Peak,3,241,209.57,272.86,818.58,80.33,0,
904856,2024-08-01,Store-14,SKU-01499,Grocery,FreshCo,4,42,130.82,170.79,683.16,10.50,0,
904857,2024-12-21,Store-12,SKU-01745,Personal Care,Urban,3,62,104.27,178.95,536.85,20.67,0,
904858,2024-12-18,Store-21,SKU-01760,Personal Care,FreshCo,4,125,30.24,54.15,216.60,31.25,0,
904859,2024-12-13,Store-20,SKU-01043,Personal Care,Peak,2,249,20.78,34.56,69.12,124.50,0,
904860,2024-11-01,Store-25,SKU-01753,Grocery,Aster,4,58,30.76,41.09,164.36,14.50,0,
904861,2024-11-30,Store-04,SKU-01117,Grocery,FreshCo,3,195,139.17,178.63,535.89,65.00,0,
904862,2024-07-16,Store-19,SKU-01433,Grocery,Nova,2,69,214.27,276.87,553.74,34.50,0,
904863,2024-09-09,Store-07,SKU-01077,Beverages,Peak,2,149,103.06,147.87,295.74,74.50,0,
904864,2024-09-05,Store-21,SKU-01022,Grocery,Urban,4,48,177.59,249.45,997.80,12.00,0,
904865,2024-11-03,Store-01,SKU-00992,Snacks,BlueBay,3,222,157.31,269.83,809.49,74.00,0,
904866,2024-09-13,Store-08,SKU-01509,Snacks,Peak,3,33,77.59,119.57,358.71,11.00,0,
904867,2024-08-02,Store-11,SKU-00587,Snacks,Peak,3,71,70.24,118.89,356.67,23.67,0,
904868,2024-10-27,Store-01,SKU-01668,Snacks,BlueBay,5,82,169.81,262.46,1312.30,16.40,0,
904869,2024-12-01,Store-25,SKU-00558,Beverages,Nova,2,253,43.34,61.28,122.56,126.50,0,
904870,2024-09-18,Store-01,SKU-01439,Snacks,Aster,5,169,108.96,172.66,863.30,33.80,0,
904871,2024-07-29,Store-04,SKU-01572,Beverages,Peak,2,34,95.69,134.13,268.26,17.00,0,
904872,2024-08-12,Store-04,SKU-01156,Home,FreshCo,1,47,159.24,235.70,235.70,47.00,0,
904873,2024-08-20,Store-11,SKU-00642,Beverages,FreshCo,3,242,152.36,228.76,686.28,80.67,0,
904874,2024-09-02,Store-25,SKU-00679,Beverages,BlueBay,3,121,8.18,11.33,33.99,40.33,0,
904875,2024-11-04,Store-01,SKU-01267,Grocery,FreshCo,3,100,193.72,260.48,781.44,33.33,0,
904876,2024-10-28,Store-10,SKU-01761,Snacks,FreshCo,1,88,162.04,251.24,251.24,88.00,0,
904877,2024-11-13,Store-25,SKU-00091,Snacks,Aster,2,231,61.74,103.00,206.00,115.50,0,
904878,2024-09-14,Store-04,SKU-01370,Personal Care,Aster,2,10,12.95,24.20,48.40,5.00,1,
904879,2024-12-03,Store-23,SKU-00915,Personal Care,FreshCo,4,83,99.28,168.18,672.72,20.75,0,
904880,2024-08-13,Store-25,SKU-01388,Home,Urban,4,248,64.75,102.37,409.48,62.00,0,
904881,2024-10-05,Store-07,SKU-01146,Beverages,Aster,3,159,105.65,152.15,456.45,53.00,0,
904882,2024-11-29,Store-02,SKU-00359,Grocery,Peak,2,63,104.73,145.13,290.26,31.50,0,
904883,2024-08-08,Store-22,SKU-00705,Beverages,Aster,1,48,101.90,148.63,148.63,48.00,0,
904884,2024-07-24,Store-13,SKU-01138,Home,BlueBay,5,113,77.44,114.61,573.05,22.60,0,
904885,2024-12-12,Store-22,SKU-00419,Home,Urban,3,250,27.81,41.47,124.41,83.33,0,
904886,2024-09-10,Store-19,SKU-00523,Snacks,Aster,2,46,52.55,86.26,172.52,23.00,0,
904887,2024-11-11,Store-04,SKU-00187,Grocery,Aster,3,71,9.14,12.68,38.04,23.67,0,
904888,2024-07-06,Store-06,SKU-01102,Snacks,Peak,2,190,129.43,217.15,434.30,95.00,0,
904889,2024-11-12,Store-22,SKU-01606,Snacks,Nova,2,62,22.70,39.12,78.24,31.00,0,
904890,2024-09-05,Store-17,SKU-00811,Home,BlueBay,2,132,182.26,271.11,542.22,66.00,0,
904891,2024-07-13,Store-24,SKU-01511,Snacks,Nova,2,35,124.24,210.98,421.96,17.50,0,
904892,2024-10-30,Store-09,SKU-01640,Personal Care,Urban,4,29,49.40,91.29,365.16,7.25,0,
904893,2024-08-21,Store-02,SKU-00857,Home,Nova,2,222,201.06,328.59,657.18,111.00,0,
904894,2024-09-19,Store-20,SKU-00727,Personal Care,Urban,4,140,128.87,233.63,934.52,35.00,0,
904895,2024-07-18,Store-06,SKU-01654,Snacks,Aster,3,96,88.51,151.86,455.58,32.00,0,
904896,2024-08-02,Store-18,SKU-00005,Beverages,Aster,4,175,51.66,70.29,281.16,43.75,0,
904897,2024-09-02,Store-23,SKU-01690,Personal Care,Peak,5,15,44.86,83.08,415.40,3.00,1,
904898,2024-07-20,Store-22,SKU-01746,Home,Urban,3,125,185.28,307.03,921.09,41.67,0,
904899,2024-12-17,Store-24,SKU-00800,Beverages,Aster,1,106,165.05,224.29,224.29,106.00,0,
904900,2024-07-02,Store-15,SKU-00303,Home,BlueBay,4,179,53.78,89.39,357.56,44.75,0,
904901,2024-10-07,Store-23,SKU-00090,Home,Nova,3,97,155.24,242.57,727.71,32.33,0,
904902,2024-07-27,Store-16,SKU-00562,Beverages,Urban,2,187,100.75,149.32,298.64,93.50,0,
904903,2024-09-04,Store-01,SKU-00355,Personal Care,Aster,5,184,201.23,356.59,1782.95,36.80,0,
904904,2024-12-19,Store-10,SKU-00202,Grocery,FreshCo,4,240,218.55,295.93,1183.72,60.00,0,
904905,2024-08-05,Store-10,SKU-00954,Beverages,Nova,5,65,55.40,78.42,392.10,13.00,0,
904906,2024-12-26,Store-21,SKU-01692,Home,Urban,5,168,138.56,225.76,1128.80,33.60,0,
904907,2024-08-14,Store-06,SKU-01119,Beverages,Aster,1,209,172.23,246.33,246.33,209.00,0,
904908,2024-11-20,Store-23,SKU-01615,Personal Care,Nova,3,16,187.07,334.55,1003.65,5.33,1,
904909,2024-10-19,Store-04,SKU-00695,Personal Care,Nova,2,57,95.63,174.52,349.04,28.50,0,
904910,2024-12-13,Store-14,SKU-00826,Personal Care,BlueBay,5,172,155.49,260.12,1300.60,34.40,0,
904911,2024-10-20,Store-25,SKU-01192,Grocery,Nova,4,66,165.37,208.21,832.84,16.50,0,
904912,2024-10-16,Store-17,SKU-01013,Beverages,FreshCo,5,102,110.03,166.96,834.80,20.40,0,
904913,2024-08-11,Store-03,SKU-01722,Snacks,Nova,1,148,138.78,215.62,215.62,148.00,0,
904914,2024-08-05,Store-02,SKU-00430,Snacks,Aster,4,66,168.19,287.54,1150.16,16.50,0,
904915,2024-12-18,Store-18,SKU-01709,Beverages,Aster,3,169,165.51,236.88,710.64,56.33,0,
904916,2024-09-07,Store-17,SKU-01674,Snacks,Nova,5,258,24.18,38.68,193.40,51.60,0,
904917,2024-09-16,Store-13,SKU-01382,Personal Care,FreshCo,6,259,140.31,235.53,1413.18,43.17,0,
904918,2024-11-23,Store-19,SKU-00722,Home,Aster,6,166,61.91,102.96,617.76,27.67,0,
904919,2024-09-10,Store-10,SKU-01756,Beverages,Aster,1,11,104.21,159.65,159.65,11.00,0,
904920,2024-12-24,Store-21,SKU-00702,Snacks,Nova,5,88,82.31,128.98,644.90,17.60,0,
904921,2024-11-19,Store-22,SKU-00114,Home,Urban,5,33,31.53,52.38,261.90,6.60,1,
904922,2024-10-28,Store-24,SKU-00532,Home,Urban,4,185,39.33,58.60,234.40,46.25,0,
904923,2024-12-12,Store-04,SKU-01624,Snacks,Peak,4,36,206.44,352.33,1409.32,9.00,0,
904924,2024-07-11,Store-17,SKU-00505,Beverages,Urban,1,131,15.50,22.94,22.94,131.00,0,
904925,2024-08-24,Store-16,SKU-01350,Grocery,FreshCo,5,158,84.39,110.21,551.05,31.60,0,
904926,2024-10-04,Store-25,SKU-01321,Personal Care,Aster,2,178,176.05,320.99,641.98,89.00,0,
904927,2024-08-18,Store-19,SKU-01392,Grocery,FreshCo,3,6,41.56,58.23,174.69,2.00,1,
904928,2024-11-20,Store-24,SKU-00864,Home,Peak,1,37,98.98,147.30,147.30,37.00,0,
904929,2024-12-18,Store-14,SKU-01798,Grocery,FreshCo,4,58,135.77,178.58,714.32,14.50,0,
904930,2024-09-26,Store-20,SKU-01419,Grocery,Peak,5,36,19.54,27.12,135.60,7.20,0,
904931,2024-09-10,Store-15,SKU-01054,Personal Care,FreshCo,4,184,192.89,350.78,1403.12,46.00,0,
904932,2024-12-25,Store-19,SKU-00387,Grocery,Peak,2,125,71.54,91.18,182.36,62.50,0,
904933,2024-09-30,Store-03,SKU-00968,Snacks,Aster,3,216,120.60,197.13,591.39,72.00,0,
904934,2024-10-08,Store-20,SKU-00054,Beverages,Peak,2,68,165.81,226.95,453.90,34.00,0,
904935,2024-09-12,Store-20,SKU-00687,Home,Urban,5,233,186.30,276.60,1383.00,46.60,0,
904936,2024-12-17,Store-16,SKU-00979,Grocery,Nova,5,240,15.89,20.82,104.10,48.00,0,
904937,2024-10-23,Store-07,SKU-00762,Snacks,Peak,1,45,114.02,194.13,194.13,45.00,0,
904938,2024-11-23,Store-18,SKU-00010,Personal Care,Peak,2,238,143.54,263.00,526.00,119.00,0,
904939,2024-12-01,Store-08,SKU-01289,Home,Peak,2,111,38.84,58.24,116.48,55.50,0,
904940,2024-09-10,Store-14,SKU-00135,Grocery,Nova,1,135,89.20,126.33,126.33,135.00,0,
904941,2024-09-28,Store-18,SKU-00573,Grocery,Urban,3,18,71.72,97.88,293.64,6.00,1,
904942,2024-12-07,Store-01,SKU-00526,Snacks,Urban,4,7,85.36,145.06,580.24,1.75,1,
904943,2024-09-14,Store-24,SKU-00258,Personal Care,Nova,1,223,184.10,329.78,329.78,223.00,0,
904944,2024-11-28,Store-20,SKU-01430,Snacks,Urban,4,36,138.54,215.85,863.40,9.00,0,
904945,2024-12-22,Store-06,SKU-00444,Snacks,Nova,2,43,90.59,155.42,310.84,21.50,0,
904946,2024-11-01,Store-13,SKU-00301,Grocery,BlueBay,3,101,74.45,93.81,281.43,33.67,0,
904947,2024-11-20,Store-01,SKU-01050,Snacks,Peak,3,62,74.12,124.03,372.09,20.67,0,
904948,2024-11-30,Store-19,SKU-01467,Snacks,Aster,2,235,170.87,275.90,551.80,117.50,0,
904949,2024-12-06,Store-07,SKU-01015,Snacks,FreshCo,4,20,140.11,240.28,961.12,5.00,1,
904950,2024-09-21,Store-23,SKU-00964,Home,BlueBay,8,254,186.93,298.36,2386.88,31.75,0,
904951,2024-07-12,Store-24,SKU-01063,Grocery,FreshCo,2,193,79.65,106.05,212.10,96.50,0,
904952,2024-09-22,Store-16,SKU-01270,Grocery,BlueBay,2,45,80.23,114.08,228.16,22.50,0,
904953,2024-11-09,Store-14,SKU-01000,Grocery,Peak,3,117,138.63,194.60,583.80,39.00,0,
904954,2024-10-01,Store-02,SKU-01687,Snacks,Nova,3,12,215.28,342.25,1026.75,4.00,1,
904955,2024-11-21,Store-07,SKU-01232,Snacks,Aster,3,125,78.97,127.33,381.99,41.67,0,
904956,2024-09-13,Store-20,SKU-01689,Beverages,Peak,5,64,123.22,174.76,873.80,12.80,0,
904957,2024-11-03,Store-22,SKU-00628,Beverages,Peak,3,18,166.15,253.02,759.06,6.00,1,
904958,2024-08-10,Store-20,SKU-00201,Home,Peak,2,65,128.72,196.65,393.30,32.50,0,
904959,2024-11-21,Store-15,SKU-01205,Beverages,FreshCo,3,103,106.16,144.13,432.39,34.33,0,
904960,2024-10-18,Store-25,SKU-00381,Beverages,Peak,5,41,61.91,94.21,471.05,8.20,0,
904961,2024-08-13,Store-14,SKU-01198,Home,BlueBay,3,211,65.34,98.11,294.33,70.33,0,
904962,2024-08-31,Store-01,SKU-00667,Beverages,FreshCo,3,40,205.13,288.11,864.33,13.33,0,
904963,2024-11-21,Store-17,SKU-00868,Grocery,Urban,4,155,97.00,132.53,530.12,38.75,0,
904964,2024-10-07,Store-16,SKU-01343,Home,Peak,3,195,117.52,189.86,569.58,65.00,0,
904965,2024-08-16,Store-05,SKU-01139,Personal Care,BlueBay,3,90,169.84,311.57,934.71,30.00,0,
904966,2024-12-26,Store-21,SKU-00303,Personal Care,Aster,5,217,146.65,265.68,1328.40,43.40,0,
904967,2024-11-16,Store-24,SKU-00142,Beverages,FreshCo,3,47,117.73,162.68,488.04,15.67,0,
904968,2024-12-24,Store-23,SKU-00528,Personal Care,Nova,1,236,108.05,183.76,183.76,236.00,0,
904969,2024-09-27,Store-03,SKU-01172,Grocery,Urban,1,144,82.94,115.21,115.21,144.00,0,
904970,2024-10-06,Store-24,SKU-01525,Snacks,Peak,5,224,40.05,65.58,327.90,44.80,0,
904971,2024-12-15,Store-20,SKU-01411,Beverages,FreshCo,4,111,163.89,239.98,959.92,27.75,0,
904972,2024-10-15,Store-19,SKU-01798,Snacks,Nova,4,251,107.00,168.93,675.72,62.75,0,
904973,2024-11-14,Store-02,SKU-01053,Snacks,BlueBay,5,242,104.42,166.72,833.60,48.40,0,
904974,2024-08-23,Store-25,SKU-00260,Grocery,Peak,2,68,12.80,17.21,34.42,34.00,0,
904975,2024-10-01,Store-14,SKU-00961,Snacks,BlueBay,5,21,125.85,202.13,1010.65,4.20,1,
904976,2024-07-27,Store-23,SKU-00114,Snacks,FreshCo,8,21,189.93,289.30,2314.40,2.63,1,
904977,2024-08-14,Store-21,SKU-00008,Grocery,Peak,2,11,192.93,273.12,546.24,5.50,1,
904978,2024-07-01,Store-25,SKU-01328,Grocery,FreshCo,6,88,19.91,27.35,164.10,14.67,0,
904979,2024-07-09,Store-19,SKU-00255,Snacks,Aster,2,35,160.82,265.02,530.04,17.50,0,
904980,2024-12-28,Store-13,SKU-00084,Home,Aster,4,204,23.87,38.34,153.36,51.00,0,
904981,2024-08-21,Store-13,SKU-01020,Snacks,BlueBay,2,60,23.58,36.94,73.88,30.00,0,
904982,2024-11-07,Store-06,SKU-01040,Grocery,Urban,3,108,161.67,204.33,612.99,36.00,0,
904983,2024-12-05,Store-24,SKU-01327,Beverages,Aster,5,230,45.45,65.14,325.70,46.00,0,
904984,2024-10-19,Store-09,SKU-00096,Beverages,Aster,2,184,219.49,318.01,636.02,92.00,0,
904985,2024-08-03,Store-20,SKU-00122,Snacks,Peak,2,70,152.97,254.33,508.66,35.00,0,
904986,2024-11-18,Store-01,SKU-00226,Beverages,Nova,4,142,168.10,233.90,935.60,35.50,0,
904987,2024-10-28,Store-24,SKU-00029,Grocery,BlueBay,1,201,169.93,218.59,218.59,201.00,0,
904988,2024-11-18,Store-10,SKU-00588,Personal Care,FreshCo,1,56,33.66,60.63,60.63,56.00,0,
904989,2024-11-24,Store-03,SKU-01348,Home,FreshCo,1,220,96.52,146.47,146.47,220.00,0,
904990,2024-12-27,Store-06,SKU-01143,Personal Care,Urban,2,150,125.32,227.80,455.60,75.00,0,
904991,2024-10-23,Store-16,SKU-01195,Home,Aster,2,250,38.99,61.82,123.64,125.00,0,
904992,2024-09-10,Store-20,SKU-00034,Home,Urban,1,92,156.62,248.57,248.57,92.00,0,
